timestamp,force_x,force_y,force_z,torque_x, torque_y, torque_z,tibia_x, tibia_y, tibia_z,tibia_qx, tibia_qy, tibia_qz, tibia_qw,femur_x, femur_y, femur_z,femur_qx, femur_qy, femur_qz, femur_qw,knee_x, knee_y, knee_z,knee_qx, knee_qy, knee_qz, knee_qw
1745832311.787284,-4.04256,-5.37151,2.31121,-2.20426,-3.41937,3.39702,-0.0693345,-0.00149381,0.556574,0.117101,0.956208,-0.0908338,0.252396,0.731774,-0.224896,0.698509,0.0830761,0.982103,0.028265,-0.166651,0.128959,-0.0642956,0.499473,0.117101,0.956208,-0.0908338,0.252396,
1745832311.797330,-3.75528,-5.65463,2.30117,-2.31083,-3.56153,3.67927,-0.0693603,-0.00146286,0.556541,0.116804,0.956194,-0.0911973,0.252456,0.730608,-0.227021,0.700743,0.0459738,0.980918,0.0214589,-0.187685,0.128957,-0.0642359,0.499491,0.116804,0.956194,-0.0911973,0.252456,
1745832311.807181,-3.77693,-5.56435,2.39503,-2.28793,-3.52986,3.67448,-0.0693525,-0.00175438,0.557035,0.116478,0.957277,-0.084774,0.250735,0.73054,-0.226984,0.700649,0.0468348,0.981251,0.0205731,-0.185822,0.129063,-0.0630388,0.498721,0.116478,0.957277,-0.084774,0.250735,
1745832311.817270,-3.81837,-5.59247,2.43587,-2.29856,-3.56443,3.69064,-0.0693537,-0.00174373,0.557041,0.116571,0.957259,-0.084826,0.250739,0.730563,-0.227016,0.700723,0.046564,0.981168,0.0206208,-0.186321,0.12905,-0.0630727,0.498734,0.116571,0.957259,-0.084826,0.250739,
1745832311.827205,-3.81745,-5.60316,2.37634,-2.27357,-3.58547,3.65548,-0.069334,-0.00149097,0.556574,0.117072,0.956195,-0.0909351,0.25242,0.730583,-0.22701,0.700715,0.046454,0.981132,0.0203965,-0.186562,0.128962,-0.0643039,0.499492,0.117072,0.956195,-0.0909351,0.25242,
1745832311.837255,-3.82304,-5.59399,2.39738,-2.29147,-3.57293,3.68247,-0.0694051,-0.00167338,0.556953,0.116078,0.957085,-0.086318,0.251123,0.730566,-0.227015,0.700733,0.0465396,0.981171,0.0206126,-0.186315,0.129035,-0.0631462,0.498922,0.116078,0.957085,-0.086318,0.251123,
1745832311.847319,-4.06538,-5.40544,2.34656,-2.21814,-3.4338,3.41726,-0.0693322,-0.00149151,0.556574,0.117075,0.956206,-0.0908789,0.252396,0.731772,-0.224899,0.698508,0.0831007,0.982098,0.0282924,-0.166664,0.128963,-0.0642935,0.499477,0.117075,0.956206,-0.0908789,0.252396,
1745832311.857138,-3.82558,-5.57751,2.44362,-2.29387,-3.57081,3.67174,-0.0693555,-0.00175391,0.557033,0.116535,0.957269,-0.0847586,0.250743,0.73055,-0.227,0.700688,0.0459927,0.980984,0.0212942,-0.187356,0.129056,-0.0630553,0.498722,0.116535,0.957269,-0.0847586,0.250743,
1745832311.867309,-3.80664,-5.62091,2.38334,-2.31487,-3.57423,3.70049,-0.0693514,-0.00175546,0.557034,0.116478,0.957285,-0.0847708,0.250704,0.730553,-0.227001,0.700683,0.0459528,0.980995,0.0213963,-0.187296,0.12906,-0.0630393,0.498707,0.116478,0.957285,-0.0847708,0.250704,
1745832311.877186,-3.78322,-5.59187,2.40447,-2.27154,-3.55831,3.64855,-0.0694682,-0.00145435,0.556762,0.116537,0.956719,-0.0915768,0.250444,0.730583,-0.227005,0.700718,0.0465552,0.981133,0.0204697,-0.186525,0.12861,-0.0642295,0.498889,0.116537,0.956719,-0.0915768,0.250444,
1745832311.887291,-4.04815,-5.38039,2.36663,-2.25296,-3.40776,3.41751,-0.0693592,-0.00174762,0.557037,0.116558,0.957257,-0.0847753,0.250772,0.731678,-0.224811,0.69856,0.0832162,0.981574,0.0302064,-0.169339,0.129052,-0.0630607,0.498741,0.116558,0.957257,-0.0847753,0.250772,
1745832311.897241,-3.78203,-5.62311,2.36264,-2.28744,-3.56009,3.6688,-0.069361,-0.00146579,0.556541,0.116784,0.956201,-0.091211,0.252432,0.730568,-0.227019,0.700727,0.0464386,0.981158,0.0205992,-0.186408,0.128955,-0.0642347,0.499482,0.116784,0.956201,-0.091211,0.252432,
1745832311.907180,-3.89565,-5.6566,2.07996,-2.48739,-3.74519,3.50613,-0.0693602,-0.00146413,0.556538,0.116806,0.956192,-0.0911342,0.252484,0.729375,-0.227134,0.700122,0.0456957,0.974773,0.0253268,-0.216996,0.128963,-0.0642241,0.499494,0.116806,0.956192,-0.0911342,0.252484,
1745832311.917133,-4.05854,-5.39687,2.32407,-2.21683,-3.41974,3.3896,-0.0693358,-0.00149072,0.556574,0.117031,0.956211,-0.0909184,0.252384,0.731678,-0.224781,0.698327,0.084154,0.981937,0.0303945,-0.166713,0.128961,-0.0642857,0.499475,0.117031,0.956211,-0.0909184,0.252384,
1745832311.927096,-4.06774,-5.39415,2.25109,-2.24295,-3.41547,3.36019,-0.069333,-0.00148955,0.556586,0.117077,0.956227,-0.090937,0.252296,0.731616,-0.224463,0.698447,0.0874435,0.981384,0.0319501,-0.167985,0.128947,-0.0643056,0.499452,0.117077,0.956227,-0.090937,0.252296,
1745832311.937226,-3.81279,-5.61658,2.383,-2.28062,-3.58177,3.66486,-0.0693332,-0.00149078,0.556579,0.117076,0.956216,-0.0908647,0.252363,0.730572,-0.227024,0.700728,0.0465141,0.98116,0.0205572,-0.186384,0.128958,-0.0642903,0.499467,0.117076,0.956216,-0.0908647,0.252363,
1745832311.947276,-3.84005,-5.67376,2.37664,-2.30361,-3.61387,3.69313,-0.0693641,-0.00146904,0.556536,0.116767,0.956193,-0.0911953,0.252477,0.730525,-0.226968,0.700595,0.0463272,0.981084,0.0212866,-0.186748,0.12896,-0.0642285,0.499494,0.116767,0.956193,-0.0911953,0.252477,
1745832311.957091,-3.80596,-5.66894,2.39081,-2.30922,-3.58342,3.70242,-0.0693351,-0.0014958,0.556565,0.117061,0.956203,-0.0908747,0.252418,0.730581,-0.227012,0.700715,0.0465049,0.981143,0.0203791,-0.186493,0.128964,-0.0642919,0.499477,0.117061,0.956203,-0.0908747,0.252418,
1745832311.967259,-4.08383,-5.44588,2.35308,-2.23119,-3.43653,3.43514,-0.0693309,-0.0014961,0.556574,0.117068,0.956205,-0.0908581,0.252412,0.731692,-0.224801,0.698358,0.0844386,0.982186,0.0294272,-0.165272,0.128968,-0.0642912,0.499482,0.117068,0.956205,-0.0908581,0.252412,
